canto,stanza_num,stanza_lines,stanza_chars,line,line_num,line_chars
Canto V,11,44,1639,Determinei por armas de tomá-la,4,31
Canto V,11,44,1639,E a Dóris este caso manifesto.,5,30
Canto V,11,44,1639,De medo a Deusa então por mi lhe fala;,6,38
Canto V,11,44,1639,"Mas ela, cum fermoso riso honesto,",7,34
Canto V,11,44,1639,Respondeu: - «Qual será o amor bastante,8,39
Canto V,11,44,1639,"De Ninfa, que sustente o dum Gigante?",9,37
Canto V,11,44,1639,"«Contudo, por livrarmos o Oceano",10,32
Canto V,11,44,1639,"De tanta guerra, eu buscarei maneira",11,36
Canto V,11,44,1639,"Com que, com minha honra, escuse o dano.»",12,41
Canto V,11,44,1639,Tal resposta me torna a mensageira.,13,35
Canto V,11,44,1639,"Eu, que cair não pude neste engano",14,34
Canto V,11,44,1639,"(Que é grande dos amantes a cegueira),",15,38
Canto V,11,44,1639,"Encheram-me, com grandes abondanças,",16,36
Canto V,11,44,1639,O peito de desejos e esperanças.,17,32
Canto V,11,44,1639,"«Já néscio, já da guerra desistindo,",18,36
Canto V,11,44,1639,"üa noite, de Dóris prometida,",19,29
Canto V,11,44,1639,Me aparece de longe o gesto lindo,20,33
Canto V,11,44,1639,"Da branca Tétis, única, despida.",21,32
Canto V,11,44,1639,"Como doudo corri de longe, abrindo",22,34
Canto V,11,44,1639,Os braços pera aquela que era vida,23,34
Canto V,11,44,1639,"Deste corpo, e começo os olhos belos",24,36
Canto V,11,44,1639,"A lhe beijar, as faces e os cabelos.",25,36
Canto V,11,44,1639,«Oh que não sei de nojo como o conte!,26,37
Canto V,11,44,1639,"Que, crendo ter nos braços quem amava,",27,38
Canto V,11,44,1639,Abraçado me achei cum duro monte,28,32
Canto V,11,44,1639,De áspero mato e de espessura brava.,29,36
Canto V,11,44,1639,"Estando cum penedo fronte a fronte,",30,35
Canto V,11,44,1639,"Qu'eu polo rosto angélico apertava,",31,35
Canto V,11,44,1639,"Não fiquei homem, não; mas mudo e quedo",32,39
Canto V,11,44,1639,"E, junto dum penedo, outro penedo!",33,34
Canto V,11,44,1639,"«Ó Ninfa, a mais fermosa do Oceano,",34,35
Canto V,11,44,1639,"Já que minha presença não te agrada,",35,36
Canto V,11,44,1639,"Que te custava ter-me neste engano,",36,35
Canto V,11,44,1639,"Ou fosse monte, nuvem, sonho ou nada?",37,37
Canto V,11,44,1639,"Daqui me parto, irado e quási insano",38,36
Canto V,11,44,1639,"Da mágoa e da desonra ali passada,",39,34
Canto V,11,44,1639,"A buscar outro mundo, onde não visse",40,36
Canto V,11,44,1639,Quem de meu pranto e de meu mal se risse.,41,41
Canto V,11,44,1639,«Eram já neste tempo meus Irmãos,42,32
Canto V,11,44,1639,"Vencidos e em miséria extrema postos,",43,37
Canto V,11,44,1639,"E, por mais segurar-se os Deuses vãos,",44,38
Canto V,12,45,1629,Alguns a vários montes sotopostos.,1,34
Canto V,12,45,1629,"E, como contra o Céu não valem mãos,",2,36
Canto V,12,45,1629,"Eu, que chorando andava meus desgostos,",3,39
Canto V,12,45,1629,"Comecei a sentir do Fado imigo,",4,31
Canto V,12,45,1629,"Por meus atrevimentos, o castigo:",5,33
Canto V,12,45,1629,Converte-se-me a carne em terra dura;,6,37
Canto V,12,45,1629,Em penedos os ossos se fizeram;,7,31
Canto V,12,45,1629,"Estes membros que vês, e esta figura,",8,37
Canto V,12,45,1629,Por estas longas águas se estenderam.,9,37
Canto V,12,45,1629,"Enfim, minha grandíssima estatura",10,33
Canto V,12,45,1629,Neste remoto Cabo converteram,11,29
Canto V,12,45,1629,"Os Deuses; e, por mais dobradas mágoas,",12,39
Canto V,12,45,1629,Me anda Tétis cercando destas águas.»,13,37
Canto V,12,45,1629,"«Assi contava; e, cum medonho choro,",14,36
Canto V,12,45,1629,Súbito d'ante os olhos se apartou;,15,34
Canto V,12,45,1629,"Desfez-se a nuvem negra, e cum sonoro",16,37
Canto V,12,45,1629,Bramido muito longe o mar soou.,17,31
Canto V,12,45,1629,"Eu, levantando as mãos ao santo coro",18,36
Canto V,12,45,1629,"Dos Anjos, que tão longe nos guiou,",19,35
Canto V,12,45,1629,A Deus pedi que removesse os duros,20,34
Canto V,12,45,1629,"Casos, que Adamastor contou futuros.",21,36
Canto V,12,45,1629,"«Já Flégon e Piróis vinham tirando,",22,35
Canto V,12,45,1629,"Cos outros dous, o carro radiante,",23,34
Canto V,12,45,1629,Quando a terra alta se nos foi mostrando,24,40
Canto V,12,45,1629,Em que foi convertido o grão Gigante.,25,37
Canto V,12,45,1629,"Ao longo desta costa, começando",26,31
Canto V,12,45,1629,"Já de cortar as ondas do Levante,",27,33
Canto V,12,45,1629,"Por ela abaixo um pouco navegámos,",28,34
Canto V,12,45,1629,Onde segunda vez terra tomámos.,29,31
Canto V,12,45,1629,"«A gente que esta terra possuía,",30,32
Canto V,12,45,1629,"Posto que todos Etiopes eram,",31,29
Canto V,12,45,1629,Mais humana no trato parecia,32,28
Canto V,12,45,1629,Que os outros que tão mal nos receberam.,33,40
Canto V,12,45,1629,Com bailos e com festas de alegria,34,34
Canto V,12,45,1629,"Pela praia arenosa a nós vieram,",35,32
Canto V,12,45,1629,As mulheres consigo e o manso gado,36,34
Canto V,12,45,1629,"Que apacentavam, gordo e bem criado.",37,36
Canto V,12,45,1629,"«As mulheres, queimadas, vêm em cima",38,36
Canto V,12,45,1629,"Dos vagarosos bois, ali sentadas,",39,33
Canto V,12,45,1629,Animais que eles têm em mais estima,40,35
Canto V,12,45,1629,Que todo o outro gado das manadas.,41,34
Canto V,12,45,1629,"Cantigas pastoris, ou prosa ou rima,",42,36
Canto V,12,45,1629,"Na sua língua cantam, concertadas",43,33
Canto V,12,45,1629,"Co doce som das rústicas avenas,",44,32
Canto V,12,45,1629,Imitando de Títiro as Camenas.,45,30
Canto V,13,44,1582,"«Estes, como na vista prazenteiros",1,34
Canto V,13,44,1582,"Fossem, humanamente nos trataram,",2,33
Canto V,13,44,1582,Trazendo-nos galinhas e carneiros,3,33
Canto V,13,44,1582,A troco doutras peças que levaram;,4,34
Canto V,13,44,1582,"Mas como nunca, enfim, meus companheiros",5,40
Canto V,13,44,1582,Palavra sua algüa lhe alcançaram,6,32
Canto V,13,44,1582,"Que desse algum sinal do que buscamos,",7,38
Canto V,13,44,1582,"As velas dando, as âncoras levamos.",8,35
Canto V,13,44,1582,«Já aqui tínhamos dado um grão rodeio,9,37
Canto V,13,44,1582,"À costa negra de Africa, e tornava",10,34
Canto V,13,44,1582,A proa a demandar o ardente meio,11,32
Canto V,13,44,1582,"Do Céu, e o Pólo Antártico ficava.",12,34
Canto V,13,44,1582,Aquele ilhéu deixámos onde veio,13,31
Canto V,13,44,1582,"Outra armada primeira, que buscava",14,34
Canto V,13,44,1582,"O Tormentório Cabo e, descoberto,",15,33
Canto V,13,44,1582,Naquele ilhéu fez seu limite certo.,16,35
Canto V,13,44,1582,"«Daqui fomos cortando muitos dias,",17,34
Canto V,13,44,1582,"Entre tormentas tristes e bonanças,",18,35
Canto V,13,44,1582,"No largo mar fazendo novas vias,",19,32
Canto V,13,44,1582,Só conduzidos de árduas esperanças.,20,35
Canto V,13,44,1582,"Co mar um tempo andámos em porfias,",21,35
Canto V,13,44,1582,"Que, como tudo nele são mudanças,",22,33
Canto V,13,44,1582,"Corrente nele achámos tão possante,",23,35
Canto V,13,44,1582,Que passar não deixava por diante:,24,34
Canto V,13,44,1582,"«Era maior a força em demasia,",25,30
Canto V,13,44,1582,"Segundo pera trás nos obrigava,",26,31
Canto V,13,44,1582,"Do mar, que contra nós ali corria,",27,34
Canto V,13,44,1582,Que por nós a do vento que assoprava.,28,37
Canto V,13,44,1582,Injuriado Noto da porfia,29,24
Canto V,13,44,1582,"Em que co mar (parece) tanto estava,",30,36
Canto V,13,44,1582,"Os assopros esforça iradamente,",31,31
Canto V,13,44,1582,Com que nos fez vencer a grão corrente.,32,39
Canto V,13,44,1582,«Trazia o Sol o dia celebrado,33,29
Canto V,13,44,1582,Em que três Reis das partes do Oriente,34,38
Canto V,13,44,1582,"Foram buscar um Rei, de pouco nado,",35,35
Canto V,13,44,1582,No qual Rei outros três há juntamente;,36,38
Canto V,13,44,1582,Neste dia outro porto foi tomado,37,32
Canto V,13,44,1582,"Por nós, da mesma já contada gente,",38,35
Canto V,13,44,1582,"Num largo rio, ao qual o nome demos",39,35
Canto V,13,44,1582,Do dia em que por ele nos metemos.,40,34
Canto V,13,44,1582,«Desta gente refresco algum tomámos,41,35
Canto V,13,44,1582,E do rio fresca água; mas contudo,42,33
Canto V,13,44,1582,Nenhum sinal aqui da Índia achámos,43,34
Canto V,13,44,1582,"No povo, com nós outros cási mudo.",44,34
Canto V,14,44,1570,"Ora vê, Rei, quamanha terra andámos.",1,36
Canto V,14,44,1570,"Sem sair nunca deste povo rudo,",2,31
Canto V,14,44,1570,Sem vermos nunca nova nem sinal,3,31
Canto V,14,44,1570,Da desejada parte Oriental.,4,27
Canto V,14,44,1570,«Ora imagina agora quão coitados,5,32
Canto V,14,44,1570,"Andaríamos todos, quão perdidos",6,31
Canto V,14,44,1570,"De fomes, de tormentas quebrantados,",7,36
Canto V,14,44,1570,"Por climas e por mares não sabidos,",8,35
Canto V,14,44,1570,E do esperar comprido tão cansados,9,34
Canto V,14,44,1570,"Quanto a desesperar já compelidos,",10,34
Canto V,14,44,1570,"Por céus não naturais, de qualidade",11,35
Canto V,14,44,1570,Inimiga de nossa humanidade!,12,28
Canto V,14,44,1570,"«Corrupto já e danado o mantimento,",13,35
Canto V,14,44,1570,Danoso e mau ao fraco corpo humano,14,34
Canto V,14,44,1570,"E, além disso, nenhum contentamento,",15,36
Canto V,14,44,1570,Que sequer da esperança fosse engano.,16,37
Canto V,14,44,1570,"Crês tu que, se este nosso ajuntamento",17,38
Canto V,14,44,1570,"De soldados não fora Lusitano,",18,30
Canto V,14,44,1570,"Que durara ele tanto obediente,",19,31
Canto V,14,44,1570,"Porventura, a seu Rei e a seu regente?",20,38
Canto V,14,44,1570,«Crês tu que já não foram levantados,21,36
Canto V,14,44,1570,"Contra seu Capitão, se os resistira,",22,36
Canto V,14,44,1570,"Fazendo-se piratas, obrigados",23,29
Canto V,14,44,1570,"De desesperação, de fome, de ira?",24,33
Canto V,14,44,1570,"Grandemente, por certo, estão provados,",25,39
Canto V,14,44,1570,Pois que nenhum trabalho grande os tira,26,39
Canto V,14,44,1570,Daquela Portuguesa alta excelência,27,34
Canto V,14,44,1570,De lealdade firme e obediência.,28,31
Canto V,14,44,1570,"«Deixando o porto, enfim, do doce rio",29,37
Canto V,14,44,1570,"E tornando a cortar a água salgada,",30,35
Canto V,14,44,1570,"Fizemos desta costa algum desvio,",31,33
Canto V,14,44,1570,Deitando pera o pego toda a armada;,32,35
Canto V,14,44,1570,"Porque, ventando Noto, manso e frio,",33,36
Canto V,14,44,1570,Não nos apanhasse a água da enseada,34,35
Canto V,14,44,1570,"Que a costa faz ali, daquela banda",35,34
Canto V,14,44,1570,Donde a rica Sofala o ouro manda.,36,33
Canto V,14,44,1570,"«Esta passada, logo o leve leme",37,31
Canto V,14,44,1570,"Encomendado ao sacro Nicolau,",38,29
Canto V,14,44,1570,"Pera onde o mar na costa brada e geme,",39,38
Canto V,14,44,1570,A proa inclina düa e doutra nau;,40,32
Canto V,14,44,1570,"Quando, indo o coração que espera e teme",41,40
Canto V,14,44,1570,"E que tanto fiou dum fraco pau,",42,31
Canto V,14,44,1570,"Do que esperava já desesperado,",43,31
Canto V,14,44,1570,Foi düa novidade alvoroçado.,44,28
Canto V,15,45,1658,"«E foi que, estando já da costa perto,",1,38
Canto V,15,45,1658,"Onde as praias e vales bem se viam,",2,35
Canto V,15,45,1658,"Num rio, que ali sai ao mar aberto,",3,35
Canto V,15,45,1658,Batéis à vela entravam e saíam.,4,31
Canto V,15,45,1658,"Alegria mui grande foi, por certo,",5,34
Canto V,15,45,1658,Acharmos já pessoas que sabiam,6,30
Canto V,15,45,1658,"Navegar, porque entre elas esperámos",7,36
Canto V,15,45,1658,"De achar novas algüas, como achámos.",8,36
Canto V,15,45,1658,"«Etíopes são todos, mas parece",9,30
Canto V,15,45,1658,Que com gente milhor comunicavam;,10,33
Canto V,15,45,1658,Palavra algüa Arábia se conhece,11,31
Canto V,15,45,1658,Entre a linguagem sua que falavam;,12,34
Canto V,15,45,1658,"E com pano delgado, que se tece",13,31
Canto V,15,45,1658,"De algodão, as cabeças apertavam;",14,33
Canto V,15,45,1658,"Com outro, que de tinta azul se tinge,",15,38
Canto V,15,45,1658,Cada um as vergonhosas partes cinge.,16,36
Canto V,15,45,1658,«Pela Arábic a língua que mal falam,17,35
Canto V,15,45,1658,"E que Fernão Martins mui bem entende,",18,37
Canto V,15,45,1658,"Dizem que, por naus que em grandeza igualam",19,43
Canto V,15,45,1658,"As nossas, o seu mar se corta e fende;",20,38
Canto V,15,45,1658,"Mas que, lá donde sai o Sol, se abalam",21,38
Canto V,15,45,1658,"Pera onde a costa ao Sul se alarga e estende,",22,45
Canto V,15,45,1658,"E do Sul pera o Sol, terra onde havia",23,37
Canto V,15,45,1658,"Gente, assi como nós, da cor do dia.",24,36
Canto V,15,45,1658,«Mui grandemente aqui nos alegrámos,25,35
Canto V,15,45,1658,"Co a gente, e com as novas muito mais.",26,38
Canto V,15,45,1658,Pelos sinais que neste rio achámos,27,34
Canto V,15,45,1658,O nome lhe ficou dos Bons Sinais.,28,33
Canto V,15,45,1658,"Um padrão nesta terra alevantámos,",29,34
Canto V,15,45,1658,"Que, pera assinalar lugares tais,",30,33
Canto V,15,45,1658,Trazia alguns; o nome tem do belo,31,33
Canto V,15,45,1658,Guiador de Tobias a Gabelo.,32,27
Canto V,15,45,1658,"«Aqui de limos, cascas e d'ostrinhos,",33,37
Canto V,15,45,1658,"Nojosa criação das águas fundas,",34,32
Canto V,15,45,1658,"Alimpámos as naus, que dos caminhos",35,35
Canto V,15,45,1658,Longos do mar vêm sórdidas e imundas.,36,37
Canto V,15,45,1658,"Dos hóspedes que tínhamos vizinhos,",37,35
Canto V,15,45,1658,"Com mostras aprazíveis e jocundas,",38,34
Canto V,15,45,1658,"Houvemos sempre o usado mantimento,",39,35
Canto V,15,45,1658,Limpos de todo o falso pensamento.,40,34
Canto V,15,45,1658,"«Mas não foi, da esperança grande e imensa",41,42
Canto V,15,45,1658,"Que nesta terra houvemos, limpa e pura",42,38
Canto V,15,45,1658,A alegria; mas logo a recompensa,43,32
Canto V,15,45,1658,A Ramnúsia com nova desventura.,44,31
Canto V,15,45,1658,Assi no Céu sereno se dispensa;,45,31
Canto V,16,44,1618,"Co esta condição, pesada e dura,",1,32
Canto V,16,44,1618,"Nacemos: o pesar terá firmeza,",2,30
Canto V,16,44,1618,Mas o bem logo muda a natureza.,3,31
Canto V,16,44,1618,"«E foi que, de doença crua e feia,",4,34
Canto V,16,44,1618,"A mais que eu nunca vi, desempararam",5,36
Canto V,16,44,1618,"Muitos a vida, e em terra estranha e alheia",6,43
Canto V,16,44,1618,Os ossos pera sempre sepultaram.,7,32
Canto V,16,44,1618,"Quem haverá que, sem o ver, o creia,",8,36
Canto V,16,44,1618,Que tão disformemente ali lhe incharam,9,38
Canto V,16,44,1618,"As gingivas na boca, que crecia",10,31
Canto V,16,44,1618,A carne e juntamente apodrecia?,11,31
Canto V,16,44,1618,«Apodrecia cum fétido e bruto,12,29
Canto V,16,44,1618,"Cheiro, que o ar vizinho inficionava.",13,37
Canto V,16,44,1618,"Não tínhamos ali médico astuto,",14,31
Canto V,16,44,1618,Cirurgião sutil menos se achava;,15,32
Canto V,16,44,1618,"Mas qualquer, neste ofício pouco instruto,",16,42
Canto V,16,44,1618,Pela carne já podre assi cortava,17,32
Canto V,16,44,1618,"Como se fora morta, e bem convinha,",18,35
Canto V,16,44,1618,Pois que morto ficava quem a tinha.,19,35
Canto V,16,44,1618,«Enfim que nesta incógnita espessura,20,36
Canto V,16,44,1618,Deixámos pera sempre os companheiros,21,36
Canto V,16,44,1618,Que em tal caminho e em tanta desventura,22,40
Canto V,16,44,1618,Foram sempre connosco aventureiros.,23,35
Canto V,16,44,1618,Quão fácil é ao corpo a sepultura!,24,34
Canto V,16,44,1618,"Quaisquer ondas do mar, quaisquer outeiros",25,42
Canto V,16,44,1618,"Estranhos, assi mesmo como aos nossos,",26,38
Canto V,16,44,1618,Receberão de todo o Ilustre os ossos.,27,37
Canto V,16,44,1618,«Assi que deste porto nos partimos,28,34
Canto V,16,44,1618,"Com maior esperança e mor tristeza,",29,35
Canto V,16,44,1618,"E pela costa abaixo o mar abrimos,",30,34
Canto V,16,44,1618,Buscando algum sinal de mais firmeza.,31,37
Canto V,16,44,1618,"Na dura Moçambique, enfim, surgimos,",32,36
Canto V,16,44,1618,De cuja falsidade e má vileza,33,29
Canto V,16,44,1618,"Já serás sabedor, e dos enganos",34,31
Canto V,16,44,1618,"Dos povos de Mombaça, pouco humanos.",35,36
Canto V,16,44,1618,"«Até que aqui, no teu seguro porto,",36,35
Canto V,16,44,1618,Cuja brandura e doce tratamento,37,31
Canto V,16,44,1618,"Dará saúde a um vivo e vida a um morto,",38,39
Canto V,16,44,1618,Nos trouxe a piedade do alto Assento.,39,37
Canto V,16,44,1618,"Aqui repouso, aqui doce conforto,",40,33
Canto V,16,44,1618,"Nova quietação do pensamento,",41,29
Canto V,16,44,1618,"Nos deste. E vês aqui, se atento ouviste,",42,41
Canto V,16,44,1618,Te contei tudo quanto me pediste.,43,33
Canto V,16,44,1618,"«Julgas agora, Rei, se houve no mundo",44,37
Canto V,17,44,1619,Gentes que tais caminhos cometessem?,1,36
Canto V,17,44,1619,Crês tu que tanto Eneias e o facundo,2,36
Canto V,17,44,1619,Ulisses pelo mundo se estendessem?,3,34
Canto V,17,44,1619,"Ousou algum a ver do mar profundo,",4,34
Canto V,17,44,1619,"Por mais versos que dele se escrevessem,",5,40
Canto V,17,44,1619,"Do que eu vi, a poder d'esforço e de arte,",6,42
Canto V,17,44,1619,"E do que inda hei-de ver, a oitava parte?",7,41
Canto V,17,44,1619,"«Esse que bebeu tanto da água Aónia,",8,36
Canto V,17,44,1619,"Sobre quem têm contenda peregrina,",9,34
Canto V,17,44,1619,"Entre si, Rodes, Smirna e Colofónia,",10,36
Canto V,17,44,1619,"Atenas, Ios, Argo e Salamina;",11,29
Canto V,17,44,1619,"Essoutro que esclarece toda Ausónia,",12,36
Canto V,17,44,1619,"A cuja voz, altíssona e divina,",13,31
Canto V,17,44,1619,"Ouvindo, o pátrio Míncio se adormece",14,36
Canto V,17,44,1619,Mas o Tibre co som se ensoberbece:,15,34
Canto V,17,44,1619,"«Cantem, louvem e escrevam sempre extremos",16,42
Canto V,17,44,1619,"Desses seus Semideuses e encareçam,",17,35
Canto V,17,44,1619,"Fingindo magas Circes, Polifemos,",18,33
Canto V,17,44,1619,Sirenas que co canto os adormeçam;,19,34
Canto V,17,44,1619,Dêm-lhe mais navegar à vela e remos,20,35
Canto V,17,44,1619,Os Cícones e a terra onde se esqueçam,21,37
Canto V,17,44,1619,"Os companheiros, em gostando o loto;",22,36
Canto V,17,44,1619,Dêm-lhe perder nas águas o piloto;,23,34
Canto V,17,44,1619,«Ventos soltos lhe finjam e imaginem,24,36
Canto V,17,44,1619,"Dos odres, e Calipsos namoradas;",25,32
Canto V,17,44,1619,Harpias que o manjar lhe contaminem;,26,36
Canto V,17,44,1619,Decer às sombras nuas já passadas:,27,34
Canto V,17,44,1619,"Que, por muito e por muito que se afinem",28,40
Canto V,17,44,1619,"Nestas fábulas vãs, tão bem sonhadas,",29,37
Canto V,17,44,1619,"A verdade que eu conto, nua e pura,",30,35
Canto V,17,44,1619,Vence toda grandíloca escritura!»,31,33
Canto V,17,44,1619,Da boca do fecundo Capitão,32,26
Canto V,17,44,1619,"Pendendo estavam todos, embebidos,",33,34
Canto V,17,44,1619,Quando deu fim à longa narração,34,31
Canto V,17,44,1619,"Dos altos feitos, grandes e subidos.",35,36
Canto V,17,44,1619,Louva o Rei o sublime coração,36,29
Canto V,17,44,1619,Dos Reis em tantas guerras conhecidos;,37,38
Canto V,17,44,1619,"Da gente louva a antiga fortaleza,",38,34
Canto V,17,44,1619,A lealdade d'ânimo e nobreza.,39,29
Canto V,17,44,1619,"Vai recontando o povo, que se admira,",40,37
Canto V,17,44,1619,O caso cada qual que mais notou;,41,32
Canto V,17,44,1619,Nenhum deles da gente os olhos tira,42,35
Canto V,17,44,1619,Que tão longos caminhos rodeou.,43,31
Canto V,17,44,1619,Mas já o mancebo Délio as rédeas vira,44,37
Canto V,18,44,1632,"Que o irmão de Lampécia mal guiou,",1,34
Canto V,18,44,1632,Por vir a descansar nos Tétios braços;,2,38
Canto V,18,44,1632,E el-Rei se vai do mar aos nobres paços.,3,40
Canto V,18,44,1632,Quão doce é o louvor e a justa glória,4,37
Canto V,18,44,1632,"Dos próprios feitos, quando são soados!",5,39
Canto V,18,44,1632,Qualquer nobre trabalha que em memória,6,38
